ANDROCLES	Androcles	 IV a. C. 	 	 historicus	 	 	 	 	 				
ANDROETAS	Androetas	 IV/III a. C. 	 	 historicus	 	 	 	 	 				
ANDROM.	Andromachus	 I d. C. 	 	 poeta medicus 	 	 	 	 	 				
ANDRONIC.	Andronicus	 III a. C. 	 	 epigrammaticus 	 	 	 	 	 				
ANDRONIC. RHOD.	Andronicus Rhodius	 I a. C. 	 	 philosophus 	 	 	 	 	 				
ANDROSTH.	Androsthenes	 IV a. C. 	 	 historicus 	 	 	 	 	 				
ANDROT.	Androtio	 IV a. C. 	 	 historicus 	 	 	 	 	 				
AN. ATHEN.	Anecdota Atheniensia	 	 	 	 	 	 	 	 				
AB	Anecdota Graeca	 	 	 	 	 	 	 	 				
AN. MATR.	Anecdota Graeca	 	 	 	 	 	 	 	 				
AN. OX.	Anecdota Graeca e cod. MSS. Bibl. Oxon.	 	 	 	 	 	 	 	 				
AN. BACHM.	Anecdota Graeca e cod. MSS. Bibl. Reg. Parisin.	 	 	 	 	 	 	 	 				
AN. PAR.	Anecdota Graeca e cod. MSS. Bibl. Reg. Parisiensis	 	 	 	 	 	 	 	 				
AN. BOISS.	Anecdota Graeca e cod. Regiis	 	 	 	 	 	 	 	 				
ANECD. LUDW.	Anecdota Graeca Orthographica	 	 	 	 	 	 	 	 				
ANECD. STUD.	Anecdota Graeca et Latina	 	 	 	 	 	 	 	 				
ANECD. HELU.	Anecdota Heluetica	 	 	 	 	 	 	 	 				
ANECD. ERM.	Anecdota Medica Graeca	 	 	 	 	 	 	 	 				
ANECD. PLANT.	Anecdota Plantarum	 	 	 	 	 	 	 	 				
ANNICERIS CYRENAICUS	Anniceris Cyrenaicus	 IV/III a. C. 	 	 philosophus	 	 	 	 	 				
ANON. PARIS.	Anonyma Collectio Synonymica Parisina	 	 	 	 	 	 	 	 				
ANON. BELLERM.	Anonyma de musica scripta Bellermanniana	 	 	 	 	 	 	 	 				
ANON. PER.	Anonyma Periegesis	 III a. C. 	 	 	 	 	 	 	 				
ANON.	Anonymi	 	 	 	 	 	 	 	 				
	 	 	 	 	Com 	de Comoedia 	 	 	 				
ANONYMI	Anonymi	 	 	 (Anon. )	 	 	 	 	 				
	 	 	 	 	Trop 	de tropis 	 	 	 				
ANON. ALCH.	Anonymi Alchemistae	 	 	 	 	 	 	 	 				
ANON. ASTR.	Anonymi Astrologi	 	 	 	 	 	 	 	 				
ANON. AULOD.	Anonymi Aulodia	 heleníst. 	 	 	 	 	 	 	 				
ANONYMI IN HERCULANENSIBUS PAPYRIS	Anonymi in Herculanensibus papyris	 	 		 	 	 	 	 				
	 	 	 	 	Herc 	uaria opera aliubi non edita 	 	 	 				
ANON. HIST.	Anonymi Historici	 	 	 	 	 	 	 	 				
ANON. MED.	Anonymi Medici	 	 	 	 	 	 	 	 				
	 	 	 	 	Acut. Chron 	de morbis acutis et chroniis 	 	 	 				
	 	 	 	 	Ferr 	Ferramentorum nomina 	 	 	 				
ANON. PAROD.	Anonymi Parodici	 	 	 	 	 	 	 	 				
ANON. SUMM.	Anonymi Summaria ratio geographiae in sphaera intelligendae	 	 	 	 	 	 	 	 				
ANON. TERR. MOT.	Anonymi de terrae motibus	 	 	 	 	 	 	 	 				
ANON. ARIAN.	Anonymi Varii Ariani	 IV d. C. 	 	 	 	 	 	 	 				
	 	 	 	 	Hom. Oct 	Homiliae duae ad octauas Paschae 	 	 	 				
	 	 	 	 	Virg 	Sermo de virginitate 	 	 	 				
ANON. IAMB.	Anonymorum Iambi	 	 	 	 	 	 	 	 				
ANON. $2	Anonymus	 	 	 	 	 	 	 	 				
ANONYMUS	Anonymus	 V d. C. ?	 	 (Anon. )	 	 	 	 	 				
	 	 	 	 	Decl. Par 	declamatio Paridis ad Senatum Troianum 	 	 					
ANONYMUS	Anonymus		 	 de scientia politica scriptor	 	 	 	 	 				
ANONYMUS	Anonymus	 	 	 (Anon. )	 	 	 	 	 				
	 	 	 	 	Fig 	de figuris 	 	 	 				
ANONYMUS	Anonymus	 II d. C. ?	 	 (Anon. )	 	 	 	 	 				
	 	 	 	 	Gent. Ind 	de gentibus Indiae et Bragmanibus 	 	 	 				
ANONYMUS	Anonymus	 	 	 (Anon. )	 	 	 	 	 				
	 	 	 	 	Geog. Comp 	Geographiae expositio compendiaria 	 	 	 				
ANONYMUS	Anonymus	 	 	 scriptor ecclesiasticus	 	 	 	 	 				
ANONYMUS	Anonymus	 	 	 (Anon. )	 	 	 	 	 				
	 	 	 	 	in Cat 	in Aristotelis Categorias paraphrasis 	 	 	 				
ANONYMUS	Anonymus	 	 	 (Anon. )	 	 	 	 	 				
ANONYMUS	Anonymus	 V d. C. ?	 	 philosophus (Anon. )	 	 	 	 	 				
	 	 	 	 	in Gal. Sect 	Commentarium in Galeni De Sectis 	 	 	 				
ANONYMUS	Anonymus	 I/II d. C. 	 	 philosophus (Anon. )	 	 	 	 	 				
ANONYMUS	Anonymus	 III a. C. 	 	 philosophus (Anon. )	 	 	 	 	 				
	 	 	 	 	in Pl. Phd 	Commentarium in Platonis Phaedonem 	 	 	 				
ANONYMUS	Anonymus	 	 	 (Anon. )	 	 	 	 	 				
	 	 	 	 	in Prm 	Commentarius in Platonis Parmenidem 	 	 	 				
ANONYMUS	Anonymus	 III d. C. ?	 	 scriptor ecclesiasticus (Anon. )	 	 	 	 	 				
	 	 	 	 	in Ps 	homilia in Psalmos 	 	 	 				
ANONYMUS	Anonymus	 	 	 (Anon. )	 	 	 	 	 				
	 	 	 	 	in Ptol 	in Ptolemaei Tetrabiblon 	 	 	 				
ANONYMUS	Anonymus	 	 	 (Anon. )	 	 	 	 	 				
	 	 	 	 	in Rh 	in Aristotelis Artem Rhetoricam commentaria 	 	 	 				
ANONYMUS	Anonymus	 	 	 (Anon. )	 	 	 	 	 				
ANONYMUS	Anonymus	 I/II d. C. 	 	 philosophus (Anon. )	 	 	 	 	 				
	 	 	 	 	in Tht 	Commentarium in Platonis Theaetetum 	 	 	 				
ANONYMUS	Anonymus	 II d. C. 	 	 (Anon. )	 	 	 	 	 				
	 	 	 	 	Incred 	de incredibilibus 	 	 	 				
ANONYMUS	Anonymus		 	 rhetor	 	 	 	 	 				
ANONYMUS	Anonymus	 V d. C. 	 	 scriptor ecclesiasticus (Anon. )	 	 	 	 	 				
	 	 	 	 	Mirac. Thecl 	Miracula Theclae 	 	 	 				
	 	 	 	 	V. Thecl 	Vita Theclae 	 	 	 				
ANONYMUS	Anonymus	 	 	 historicus	 	 	 	 	 				
	 	 	 	 	Mul 	Tractatus de mulieribus claris in bello 	 	 	 				
ANONYMUS	Anonymus	 IV d. C. 	 	 rhetor (Anon. )	 	 	 	 	 				
	 	 	 	 	Paneg. Iul. Imp 	Panegyricus in Iulianum imperatorem 	 	 	 				
ANONYMUS	Anonymus	 VI d. C. 	 	 philosophus (Anon. )	 	 	 	 	 				
	 	 	 	 	Prol 	Prolegomena in Platonis Philosophiam 	 	 	 				
ANONYMUS	Anonymus	 	 	 (Anon. )	 	 	 	 	 				
	 	 	 	 	Sol 	de soloecismo 	 	 	 				
ANONYMUS	Anonymus	 VI d. C. 	 	 tacticus (Anon. )	 	 	 	 	 				
	 	 	 	 	Strat 	de re strategica 	 	 	 				
ANONYMUS	Anonymus	 biz. 	 	 (Anon. )	 	 	 	 	 				
	 	 	 	 	Trag 	de Tragoedia 	 	 	 				
ANON. ANTIMONTAN.	Anonymus Antimontanista	 II d. C. 	 	 	 	 	 	 	 				
ANON. ARGENT.	Anonymus Argentinensis	 	 	 	 	 	 	 	 				
ANON. IUD.	Anonymus Dialogus cum Iudaeis	 VI d. C. 	 	 	 	 	 	 	 				
ANON. EXEG.	Anonymus Exegeticus	 I a. C. 	 	 	 	 	 	 	 				
ANON. FLOR.	Anonymus Florentinus	 	 	 	 	 	 	 	 				
ANON. HERM.	Anonymus Hermupolitanus	 IV/V d. C. 	 	 epicus 	 	 	 	 	 				
ANON. HER.	Anonymus apud Herodianum historicum	 II d. C. 	 	 	 	 	 	 	 				
ANON. HIER.	Anonymus Hierosolymitanus	 V d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
	 	 	 	 	Luc 	Fragmenta in Eu. Luc 	 	 	 				
ANONYMUS IAMBLICHI	Anonymus Iamblichi	 IV a. C. 	 		 	 	 	 	 				
ANON. INED. VAT.	Anonymus ineditus Vaticanus	 I a. C. 	 	 	 	 	 	 	 				
ANONYMUS DE L. VERI BELLO PARTHICO	Anonymus de L. Veri bello parthico	 	 	 historicus	 	 	 	 	 				
ANON. LOND.	Anonymus Londinensis	 I/II d. C. 	 	 	 	 	 	 	 				
	 	 	 	 	Fr 	Fragmentum 	 	 	 				
ANON. MIL.	Anonymus Milesius	 II d. C. 	 	 historicus 	 	 	 	 	 				
ANON. PHIL.	Anonymus Philosophus	 II d. C. 	 	 historicus 	 	 	 	 	 				
ANON. PS. EUP.	Anonymus (Pseudo Eupolemus)	 II a. C. 	 	 historicus 	 	 	 	 	 				
ANONYMUS SEGUERIANUS	Anonymus Seguerianus	 II/III d. C. 	 	 rhetor (Anon. Seg. )	 	 	 	 	 				
ANONYMUS VATICANUS	Anonymus Vaticanus	 	 		 	 	 	 	 				
ANTAG.	Antagoras	 III a. C. 	 	 elegiacus 	 	 	 	 	 				
ANTENOR	Antenor	 a. II d. C. 	 	 historicus	 	 	 	 	 				
ANTEO ARSINOENSIS	Anteo Arsinoensis	 V d. C. 	 	 scriptor ecclesiasticus	 	 	 	 	 				
	 	 	 	 	Ep 	Epistula ad Petrum Fullonem 	 	 	 				
ANTHEM.	Anthemius	 VI d. C. 	 	 paradoxographus 	 	 	 	 	 				
PSEUDO ANTHIMUS NICOMEDIENSIS	Pseudo Anthimus Nicomediensis	 IV d. C. 	 	 scriptor ecclesiasticus (Anth. )	 	 	 	 	 				
	 	 	 	 	Eccl. fr 	de Sancta Ecclesia fragmentum 	 	 	 				
AP	Anthologia Graeca	 	 	 	 	 	 	 	 				
AL	Anthologia Latina	 	 	 	 	 	 	 	 				
ANTICL.	Anticlides	 IV/III a. C. 	 	 historicus 	 	 	 	 	 				
ANTID. LONDON, ETC.	Antidotum London, Bamber, Reichenau	 	 	, etc. 	 	 	 	 	 				
ANTID.	Antidotus	 IV a. C. 	 	 comicus 	 	 	 	 	 				
ANTIGEN.	Antigenes	 IV a. C. 	 	 historicus 	 	 	 	 	 				
ANTIGEN. LYR.	Antigenes Atheniensis	 V a. C. 	 	 lyricus 	 	 	 	 	 				
ANTIG. HIST.	Antigonus	 II a. C. 	 	 historicus 	 	 	 	 	 				
	 	 	 	 	Mac 	Macedoniae descriptio 	 	 	 				
ANTIG. HIST. $2	Antigonus	 III a. C. 	 	 historicus 	 	 	 	 	 				
ANTIG.	Antigonus Carystius	 III a. C. 	 	 biographus 	 	 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
ANTIG. $2	Antigonus Carystius	 	 	 paradoxographus 	 	 	 	 	 				
	 	 	 	 	Mir 	Mirabilia 	 	 	 				
ANTIG. $3	Antigonus Carystius	 I a. C. 	 	 poeta 	 	 	 	 	 				
ANTIG. NIC.	Antigonus Nicaenus	 imper. ,	 	 astrologus 	 	 	 	 	 				
ANTIL.	Antileo	 helen�st. 	 	 historicus 	 	 	 	 	 				
ANTIM.	Antimachus Colophonius	 V/IV a. C. 	 	 elegiacus et epicus 	 	 	 	 	 				
ANTIMACHUS TEIUS	Antimachus Teius	 	 	 epicus	 	 	 	 	 				
ANTIOCH.	Antiochus	 II d. C. 	 	 epigrammaticus 	 	 	 	 	 				
ANTIOCHUS	Antiochus	 V a. C. 	 	 historicus	 	 	 	 	 				
ANTIOCHUS	Antiochus	 III/II a. C. 	 	 epistolographus	 	 	 	 	 				
ANTIOCH. AEG.	Antiochus Aegaeus	 II/III d. C. 	 	 historicus 	 	 	 	 	 				
ANTIOCHUS ASCALONIUS	Antiochus Ascalonius	 II/I a. C. 	 	 philosophus	 	 	 	 	 				
ANTIOCH. ASTR.	Antiochus Atheniensis	 I a. C. /	 	 astrologus 	 	 	 	 	 				
ANT. EP.	Antiochus Eparches	 V d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
	 	 	 	 	Ep 	Epistula ad Nestorium.  	 	 	 				
ANT. PTOL.	Antiochus Ptolemaeus	 IV/V d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
	 	 	 	 	Natiu 	Homilia de natiuitate 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
ANTIOCH. HIST.	Antiochus Syracusanus	 V a. C. 	 	 historicus 	 	 	 	 	 				
ANTIP. ACANTH.	Antipater Acanthius	 	 	 historicus 	 	 	 	 	 				
ANTIP. BOST.	Antipater Bostrensis	 V d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
	 	 	 	 	Annunt 	Homilia in annuntiationem deiparae 	 	 	 				
	 	 	 	 	Io. Bapt 	Homilia in Iohannem Baptistam 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
ANTIP. CAP.	Antipater Cappadox	 IV d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
	 	 	 	 	Ep 	Epistula ad Basilium 	 	 	 				
ANTIP. HIER.	Antipater Hierapolitanus	 II/III d. C. 	 	 historicus 	 	 	 	 	 				
ANTIP. MAG.	Antipater Magnesius	 IV a. C. 	 	 historicus 	 	 	 	 	 				
ANTIP. SID.	Antipater Sidonius	 II a. C. 	 	 epigrammaticus 	 	 	 	 	 				
ANTIP. STOIC.	Antipater Tarsensis	 II a. C. 	 	 stoicus 	 	 	 	 	 				
ANTIP. THESS.	Antipater Thessalonicensis	 I a. C. /	 	 epigrammaticus 	 	 	 	 	 				
ANTIPH.	Antiphanes	 IV a. C. 	 	 comicus 	 	 	 	 	 				
ANTIPH. IUN.	Antiphanes	 III/II a. C. 	 	 historicus 	 	 	 	 	 				
	 	 	 	 	Fr 	Fragmenta historica 	 	 	 				
ANTIPHAN.	Antiphanes Macedo	 I d. C. 	 	 epigrammaticus 	 	 	 	 	 				
ANTIPHIL.	Antiphilus	 I d. C. 	 	 epigrammaticus 	 	 	 	 	 				
ANTIPHO	Antipho	 V a. C. 	 	 orator	 	 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
ANTIPHO SOPH.	Antipho	 V a. C. 	 	 sophista 	 	 	 	 	 				
ANTIPHO TRAG.	Antipho	 V/IV a. C. 	 	 tragicus 	 	 	 	 	 				
ANTISTH. HIST.	Antisthenes	 III a. C. 	 	 historicus 	 	 	 	 	 				
ANTISTH.	Antisthenes	 IV a. C. 	 	 philosophus et rhetor 	 	 	 	 	 				
ANTISTH. PAPH.	Antisthenes Paphius	 II/I a. C. 	 	 epigrammaticus 	 	 	 	 	 				
ANTIST.	Antistius	 I d. C. 	 	 epigrammaticus 	 	 	 	 	 				
ANT. LIB.	Antoninus Liberalis	 II d. C. 	 	 mythographus 	 	 	 	 	 				
ANTON. AB.	Antonius	 IV d. C. 	 	 abbas 	 	 	 	 	 				
	 	 	 	 	Ep 	Epistula 	 	 	 				
ANTON. HAG.	Antonius	 V d. C. 	 	 hagiographus 	 	 	 	 	 				
	 	 	 	 	V. Sym. Styl 	Vita Symeonis Stylitis 	 	 	 				
ANTON. ARG.	Antonius Argiuus	 I d. C. 	 	 epigrammaticus 	 	 	 	 	 				
ANT. DIOG.	Antonius Diogenes	 I d. C. 	 	 scriptor eroticus 	 	 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
	 	 	 	 	Fr. Pap 	Fragmenta papyracea 	 	 	 				
	 	 	 	 	Fr. Pap. Dub 	Fragmentum papyraceum dubium 	 	 	 				
ANTYLL.	Antyllus	 II d. C. 	 	 medicus 	 	 	 	 	 				
ANUBIO	Anubio	 I d. C. 	 	 elegiacus et astrologus (Anub. )	 	 	 	 	 				
ANYT.	Anyte	 IV/III a. C. 	 	 epigrammatica 	 	 	 	 	 				
APHAR.	Aphareus	 IV a. C. 	 	 tragicus 	 	 	 	 	 				
	 	 	 	 	Epigr 	Epigramma 	 	 	 				
APHROD.	Aphrodisius Thespiensis	 heleníst. ?	 	 historicus 	 	 	 	 	 				
APHTH.	Aphthonius	 IV/V d. C. 	 	 rhetor 	 	 	 	 	 				
	 	 	 	 	Fab 	Fabulae 	 	 	 				
	 	 	 	 	Prog 	Progymnasmata 	 	 	 				
APIC.	Apicius, C.	 III. d. C. 	 	 rei coquinariae scriptor 	 	 	 	 	 				
APIO	Apio	 I d. C. 	 	 grammaticus	 	 	 	 	 				
	 	 	 	 	ad Hom 	Apionis quae ad Homerum pertinent fragmenta 	 	 	 				
	 	 	 	 	Fr. Hist 	Fragmenta historica 	 	 	 				
1, 2, 3APOC.	Apocalypses Iohannis apocryphae	 	 	 	 	 	 	 	 				
APOC. ADAM	Apocalypsis Adam fragmenta	 	 	 	 	 	 	 	 				
APOC. BAR.	Apocalypsis Baruch	 a. III d. C. 	 	 	 	 	 	 	 				
APOCALYPSIS BARUCH RELIQUIAE	Apocalypsis Baruch reliquiae	 	 		 	 	 	 	 				
APOCALYPSIS ELIAE	Apocalypsis Eliae	 	 		 	 	 	 	 				
APOC. EN.	Apocalypsis Enoch	 	 	 	 	 	 	 	 				
	 	 	 	 	Sync 	Syncelli epitome 	 	 	 				
APOC. ESD.	Apocalypsis Esdrae	 	 	 	 	 	 	 	 				
APOCALYPSIS ESDRAE QUARTA	Apocalypsis Esdrae quarta		 		 	 	 	 	 				
APOC.	Apocalypsis Iohannis	 I d. C. 	 	 	 	 	 	 	 				
APOC. MOS.	Apocalypsis Mosis	 	 	 	 	 	 	 	 				
APOC. PAUL.	Apocalypsis Pauli	 III/IV d. C. 	 	 	 	 	 	 	 				
APOC. PETR.	Apocalypsis Petri	 II d. C. 	 	 	 	 	 	 	 				
APOC. SEDR.	Apocalypsis Sedrach	 	 	 	 	 	 	 	 				
APOCALYPSIS SOPHONIAE	Apocalypsis Sophoniae		 		 	 	 	 	 				
APOCR. EZ.	Apocryphon Ezechiel	 	 	 	 	 	 	 	 				
APOLLAS (APELLAS) PONTICUS	Apollas (Apellas) Ponticus	 III a. C. 	 	 historicus	 	 	 	 	 				
APOLL.	Apollinaris Laodicenus	 IV d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
	 	 	 	 	Anac 	Anacephalaeosis 	 	 	 				
	 	 	 	 	Conf 	Confessio Antiochena 	 	 	 				
	 	 	 	 	Corp. et Diu 	De unione corporis et diuinitatis in Christo 	 	 	 				
	 	 	 	 	Ep. Diocaes 	Epistula ad Diocaesarienses 	 	 	 				
	 	 	 	 	Ep. Dion 	Epistula ad Dionysium 	 	 	 				
	 	 	 	 	Ep. Iou 	Epistula ad Iouianum 	 	 	 				
	 	 	 	 	Fid. Inc 	de fide et incarnatione fragmentum 	 	 	 				
	 	 	 	 	Fid. Sec. Pt 	Fides secundum partem 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
	 	 	 	 	Inc 	de incarnatione Dei uerbi 	 	 	 				
	 	 	 	 	quod un 	quod unus sit Christus 	 	 	 				
	 	 	 	 	Tom. Syn 	Tomus synodalis 	 	 	 				
	 	 	 	 	Dan 	Fragmenta in Danielem 	 	 	 				
	 	 	 	 	Lc 	Fragmenta in Lucam 	 	 	 				
	 	 	 	 	Ep. Bas 	Epistulae ad Basilium 	 	 	 				
	 	 	 	 	Ep. Seb 	Epistula Sebastiani 	 	 	 				
	 	 	 	 	Ezech 	Fragmenta in Ez 	 	 	 				
	 	 	 	 	Is 	Fragmenta in Is 	 	 	 				
	 	 	 	 	Pr 	Fragmenta in Pr 	 	 	 				
	 	 	 	 	Fr. Act. Ap 	Fragmentum in Actus Apostolorum 	 	 	 				
	 	 	 	 	Fr. Ep. Cath 	Fragmenta in epistulas Catholicas 	 	 	 				
	 	 	 	 	Fr. Ier 	Fragmenta in Ieremiam 	 	 	 				
	 	 	 	 	Fr. Lam 	Fragmenta in Lamentationes 	 	 	 				
	 	 	 	 	Io 	Fragmenta in Eu. Io 	 	 	 				
	 	 	 	 	Luc 	Fragmenta in Eu. Luc 	 	 	 				
	 	 	 	 	Met. Ps 	Metaphrases in Ps 	 	 	 				
	 	 	 	 	Mt 	Fragmenta in Eu. Matt 	 	 	 				
	 	 	 	 	Oct 	Fragmenta in Octateuchum et Reges 	 	 	 				
	 	 	 	 	Rom 	Fragmenta in Ep. Rom 	 	 	 				
APOLLINARIUS	Apollinarius	 I/II d. C. 	 	 astrologus	 	 	 	 	 				
APOLLINAR.	Apollinarius	 II d. C. 	 	 epigrammaticus 	 	 	 	 	 				
APOLL. S.	Apollinarius Laodicenus Syrus	 IV d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
APOLLOD. COM.	Apollodorus	 IV/III a. C. 	 	 comicus (Carystius an Gelous incertum) 	 	 	 	 	 				
APOLLOD. LYR.	Apollodorus	 VI a. C?	 	 lyricus 	 	 	 	 	 				
APOLLOD.	Apollodorus	 II a. C. 	 	 mythographus 	 	 	 	 	 				
	 	 	 	 	Bibliotheca 	Bibliotheca 	 	 	 				
	 	 	 	 	Epit 	Epitome 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
	 	 	 	 	Hist 	Fragmenta historica 	 	 	 				
APOLLOD. PONT.	Apollodorus	 heleníst. 	 	 Ponticorum auctor 	 	 	 	 	 				
APOLLOD. TRAG.	Apollodorus	 IV a. C. 	 	 tragicus 	 	 	 	 	 				
APOLLOD. ALEX.	Apollodorus Alexandrinus	 III a. C. 	 	 medicus 	 	 	 	 	 				
APOLLOD. ARTEM.	Apollodorus Artemita	 I a. C. 	 	 historicus 	 	 	 	 	 				
APOLLOD. CAR.	Apollodorus Carystius	 IV/III a. C. 	 	 comicus 	 	 	 	 	 				
APOLLOD. $2	Apollodorus Damascenus	 II d. C. 	 	 mechanicus 	 	 	 	 	 				
	 	 	 	 	Poliorc 	Commentarius poliorceticus 	 	 	 				
APOLLOD. GEL.	Apollodorus Gelous	 IV/III a. C. 	 	 comicus 	 	 	 	 	 				
APOLLOD. PERG.	Apollodorus Pergamenus	 I a. C. 	 	 rhetor 	 	 	 	 	 				
APOLLOD. STOIC.	Apollodorus Seleuciensis	 II a. C. 	 	 stoicus 	 	 	 	 	 				
APOLLONID.	Apollonides	 I d. C. 	 	 epigrammaticus 	 	 	 	 	 				
APOLLONID. TRAG.	Apollonides	 II a. C. 	 	 tragicus 	 	 	 	 	 				
APOLLONID. HOR.	Apollonides Horapius	 II d. C. 	 	 historicus 	 	 	 	 	 				
APOLLON.	Apollonius	 a. 200 d. C. 	 	 biographus 	 	 	 	 	 				
	 	 	 	 	Vit. Aeschin 	Vita Aeschinis 	 	 	 				
APOLLON. HIST.	Apollonius	 	 	 historicus 	 	 	 	 	 				
APOLLON. $2	Apollonius	 I d. C. 	 	 medicus 	 	 	 	 	 				
APOLLON. $3	Apollonius	 II a. C. 	 	 paradoxographus 	 	 	 	 	 				
	 	 	 	 	Mir 	Mirabilia 	 	 	 				
APOLLON. $4	Apollonius	 I/II d. C. 	 	 sophista 	 	 	 	 	 				
	 	 	 	 	Lex 	Lexicon Homericum 	 	 	 				
APOLLON. ACHAR.	Apollonius Acharniensis	 II/I a. C. 	 	 historicus 	 	 	 	 	 				
APOLLON. ANTIMONTAN.	Apollonius Antimontanista	 III d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
APOLLON. APHR.	Apollonius Aphrodisiensis	 imper. 	 	 historicus 	 	 	 	 	 				
APOLLON. CIT.	Apollonius Citiensis	 I a. C. 	 	 medicus 	 	 	 	 	 				
APOLL. CHAER.	Apollonius Chaeris	 I d. C. 	 	 	 	 	 	 	 				
A. D.	Apollonius Dyscolus	 II d. C. 	 	 grammaticus 	 	 	 	 	 				
	 	 	 	 	Adu 	de aduerbiis 	 	 	 				
	 	 	 	 	Coni 	de coniunctionibus 	 	 	 				
	 	 	 	 	Pron 	de pronominibus 	 	 	 				
	 	 	 	 	Synt 	de syntaxi 	 	 	 				
APOLLON. MOL.	Apollonius Molo	 I a. C. 	 	 historicus 	 	 	 	 	 				
APOLLON. MYS	Apollonius Mys	 I a. C. 	 	 medicus 	 	 	 	 	 				
APOLLON. PERG.	Apollonius Pergaeus	 III/II a. C. 	 	 geometra 	 	 	 	 	 				
	 	 	 	 	Con 	Conica 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
A. R.	Apollonius Rhodius	 III a. C. 	 	 epicus 	 	 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
	 	 	 	 	 Sch 	 Scholia 	 	 	 				
AP. TY.	Apollonius Tyanensis	 I d. C. 	 	 philosophus 	 	 	 	 	 				
	 	 	 	 	Ep 	Epistulae 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
APOLLOPH.	Apollophanes	 V a. C. 	 	 comicus 	 	 	 	 	 				
APOLLOPH. STOIC.	Apollophanes	 III a. C. 	 	 stoicus 	 	 	 	 	 				
APOL. PHIL.	Apologia Phileae episcopi	 IV d. C. 	 	 	 	 	 	 	 				
APOPH.	Apophthegmata	 	 	 	 	 	 	 	 				
	 	 	 	 	Apoph. Mac. Aeg 	Apophthegmata Macarii Aegyptii 	 	 	 				
	 	 	 	 	Apoph. Patr 	Apophthegmata patrum (Collectio alphabetica) 	 	 	 				
	 	 	 	 	Apoph. Patr. Al 	Apophthegmata patrum alia 	 	 	 				
	 	 	 	 	Apoph. Patr. Sys 	Apophthegmata Patrum (Collectio systematica) 	 	 	 				
APOSTOL.	Apostolius	 XV d. C. 	 	 paroemiographus 	 	 	 	 	 				
APP. ANTH.	Appendix noua epigrammatum	 	 	 	 	 	 	 	 				
APP. PROU.	Appendix prouerbiorum	 	 	 	 	 	 	 	 				
APP. VERG.	Appendix Vergiliana	 	 	 	 	 	 	 	 				
APP.	Appianus	 II d. C. 	 	 historicus 	 	 	 	 	 				
	 	 	 	 	Ep 	Epistula ad Frontonem 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
	 	 	 	 	Gall 	Gallica 	 	 	 				
	 	 	 	 	Hann 	Hannibalica 	 	 	 				
	 	 	 	 	Hisp 	Hispanica 	 	 	 				
	 	 	 	 	Ill 	Illyrica 	 	 	 				
	 	 	 	 	Ital 	Italica 	 	 	 				
	 	 	 	 	Mac 	Macedonica 	 	 	 				
	 	 	 	 	Mith 	Mithridatica 	 	 	 				
	 	 	 	 	Num 	Numidica 	 	 	 				
	 	 	 	 	Praef 	Praefatio 	 	 	 				
	 	 	 	 	Pun 	Punica 	 	 	 				
	 	 	 	 	Reg 	Regia 	 	 	 				
	 	 	 	 	Sam 	Samnitica 	 	 	 				
	 	 	 	 	Sic 	Sicula 	 	 	 				
	 	 	 	 	Syr 	Syriaca 	 	 	 				
APS.	Apsines	 III d. C. 	 	 rhetor 	 	 	 	 	 				
	 	 	 	 	Contr. Fig 	de controuersiis figuratis 	 	 	 				
	 	 	 	 	Rh 	Ars rhetorica 	 	 	 				
APUL.	Apuleius	 II d. C. 	 	 scriptor latinus 	 	 	 	 	 				
	 	 	 	 	Apol 	Apologia 	 	 	 				
	 	 	 	 	Flor 	Florida 	 	 	 				
	 	 	 	 	Met 	Metamorphoses 	 	 	 				
	 	 	 	 	Mund 	de mundo 	 	 	 				
	 	 	 	 	Plat 	de Platone 	 	 	 				
	 	 	 	 	Soc 	de deo Socratis 	 	 	 				
PS. APUL.	Pseudo Apuleius	 IV d. C. 	 	 medicus 	 	 	 	 	 				
	 	 	 	 	Ascl 	Asclepius 	 	 	 				
	 	 	 	 	Herb 	Liber herbarius 	 	 	 				
